what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1361193509270
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1361193509272
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1361193509273
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1361193509275
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1361193509277
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1361193509279
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1361193509281
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1361193509282
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1361193509284
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1361193509286
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1361193509288
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1361193509288
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1361193509291
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1361193509292
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1361193509295
started,bundle,com.salesforce.ide.api,26.0.0.201210261118,"com.salesforce.ide.api",1361193509297
started,bundle,com.salesforce.ide.core,26.0.0.201210261118,"com.salesforce.ide.core",1361193509297
started,bundle,com.salesforce.ide.core.compatibility,26.0.0.201210261118,"com.salesforce.ide.core.compatibility",1361193509298
started,bundle,com.salesforce.ide.core.compatibility.auth.platformdb,26.0.0.201210261118,"com.salesforce.ide.core.compatibility.auth.platformdb",1361193509299
started,bundle,com.salesforce.ide.ui,26.0.0.201210261118,"com.salesforce.ide.ui",1361193509299
started,bundle,com.salesforce.ide.ui.editors.intro,26.0.0.201210261118,"com.salesforce.ide.ui.editors.intro",1361193509300
started,bundle,com.salesforce.ide.upgrade,26.0.0.201210261118,"com.salesforce.ide.upgrade",1361193509301
os,sysinfo,,,"macosx",1361193509304
arch,sysinfo,,,"x86_64",1361193509304
ws,sysinfo,,,"cocoa",1361193509304
locale,sysinfo,,,"en_US",1361193509304
processors,sysinfo,,,"4",1361193509304
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1361193509304
java.runtime.version,sysinfo,,,"1.6.0_37-b06-434-11M3909",1361193509304
java.specification.name,sysinfo,,,"Java Platform API Specification",1361193509304
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361193509304
java.specification.version,sysinfo,,,"1.6",1361193509304
java.vendor,sysinfo,,,"Apple Inc.",1361193509304
java.version,sysinfo,,,"1.6.0_37",1361193509304
java.vm.info,sysinfo,,,"mixed mode",1361193509304
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361193509304
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361193509304
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361193509304
java.vm.specification.version,sysinfo,,,"1.0",1361193509304
java.vm.vendor,sysinfo,,,"Apple Inc.",1361193509304
java.vm.version,sysinfo,,,"20.12-b01-434",1361193509304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193533812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193654011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193654675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193788527
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1361193790623
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1361193790631
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1361193790685
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1361193790738
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1361193790740
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1361193790776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193795913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193854984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193855743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193868596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193876447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361193881418
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1361194170988
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1361194171201
started,bundle,com.salesforce.ide.ui.editors,26.0.0.201210261118,"com.salesforce.ide.ui.editors",1361194171302
started,bundle,org.eclipse.ant.core,3.2.302.v20120110-1739,"org.eclipse.ant.core",1361194171452
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1361194171591
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1361194172214
started,bundle,org.eclipse.pde.build,3.7.0.v20111116-2009,"org.eclipse.pde.build",1361194172286
started,bundle,org.eclipse.equinox.p2.director.app,1.0.300.v20111126-0153,"org.eclipse.equinox.p2.director.app",1361194172298
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1361194172301
started,bundle,org.eclipse.emf.ant,2.7.0.v20120130-0943,"org.eclipse.emf.ant",1361194172303
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1361194172309
started,bundle,org.eclipse.emf.converter,2.5.0.v20120130-0943,"org.eclipse.emf.converter",1361194172316
started,bundle,org.eclipse.emf.importer,2.6.0.v20120130-0943,"org.eclipse.emf.importer",1361194172317
started,bundle,org.eclipse.emf.importer.rose,2.6.0.v20120130-0943,"org.eclipse.emf.importer.rose",1361194172319
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1361194172320
started,bundle,org.eclipse.emf.importer.ecore,2.6.0.v20120130-0943,"org.eclipse.emf.importer.ecore",1361194172321
opened,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1361194173288
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1361194173315
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1361194173457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361194175638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194175964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194176158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194177822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194614654
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1361194615200
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361194615219
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1361194616077
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361194617192
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361194617260
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361194618238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194618540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194618724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194619715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194633523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361194634290
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361194634678
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361194634712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361194635581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194635827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361194636051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194637232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194995597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361194997202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195220228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195220776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195244028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195245226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195246308
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195246883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195259803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195260878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195313416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195314110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195338814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195339638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195341701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195342553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195383921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195384639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195486264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195487002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195519609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195520082
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195532571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195533240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195561008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195562628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195639570
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1361195639736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195640212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195664070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195664801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195672336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195673024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195683374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195683816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195723197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195723914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195759919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195760396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195791146
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361195792175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361195795742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361195795814
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361195795817
activated,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1361195796829
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1361195796829
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361195797817
closed,editor,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui.internal.editor.AntEditor",1361195797817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361195806401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196145440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196146645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196216525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196217185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196243374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196244398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196248335
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196249328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196295324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196296014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196327939
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196328561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196334318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196335071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196461194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196461755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196538941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196539693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196542297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196543840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196563637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196564481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196663596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196664067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196679050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196679665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196816755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196817763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196823114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361196824005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361197511646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361197512617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361197755279
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1361197757554
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1361197757641
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1361197757644
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1361197757779
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1361197757790
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1361197757890
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1361197757904
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1361197757978
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361197758029
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361197758141
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1361197759440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361197785069
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1361197785612
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1361197785628
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1361197785666
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1361197785673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361197785819
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1361197788013
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361197790253
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361197790301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361197794306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361197795691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1361197799246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361197799492
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361197800453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361197814009
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1361197815032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361197817196
